session_id,avg_latency,avg_jitter,iat_variance,packet_loss,seq_gap_rate,codec_mismatch,label
5061.0,0.052293,0.035156,0.00135312,0.0145,0.0149,0.5,1
5062.0,0.043237,0.029767,0.00083227,0.0,0.0,0.0,1
5063.0,0.039106,0.027114,0.00066523,0.0154,0.0159,0.5,1
5064.0,0.032434,0.015186,0.00035952,0.0115,0.0118,0.0,1
5065.0,0.052421,0.026449,0.00165405,0.0,0.0,0.0,1
5066.0,0.049629,0.026079,0.00090173,0.0345,0.0364,0.5179,1
5067.0,0.057,0.032802,0.00136802,0.0,0.0,0.0,1
5068.0,0.026327,0.022355,0.00052974,0.0263,0.0274,0.0,1
5069.0,0.050346,0.024119,0.00075202,0.0,0.0,0.5,1
5070.0,0.029325,0.01995,0.00028425,0.0,0.0,0.0,1
5071.0,0.048873,0.025542,0.0010429,0.0,0.0,0.5,1
5072.0,0.050532,0.037016,0.0013356,0.0,0.0,0.0,1
5073.0,0.037304,0.036298,0.00098317,0.0,0.0,0.0,1
5074.0,0.04607,0.031942,0.00108777,0.0112,0.0115,0.5,1
5075.0,0.052449,0.036345,0.00145541,0.0408,0.0435,0.5106,1
5076.0,0.025555,0.014037,0.00028301,0.0,0.0,0.0,1
5077.0,0.051779,0.038988,0.00133758,0.0,0.0,0.0,1
5078.0,0.052196,0.024396,0.00068929,0.0714,0.0789,0.4872,1
5079.0,0.057687,0.035756,0.00155924,0.0278,0.029,0.5,1
5080.0,0.055989,0.043428,0.00168263,0.0,0.0,0.0,1
5081.0,0.039796,0.024765,0.00089868,0.0,0.0,0.0,1
5082.0,0.044787,0.031824,0.00133287,0.0,0.0,0.0,1
5083.0,0.063713,0.040601,0.00167903,0.0294,0.0308,0.5152,1
5084.0,0.028678,0.017148,0.00034223,0.0,0.0,0.0,1
5085.0,0.025923,0.01663,0.00043577,0.0,0.0,0.0,1
5086.0,0.035513,0.018137,0.0005481,0.011,0.0112,0.0,1
5087.0,0.043138,0.036122,0.00084436,0.0,0.0,0.0,1
5088.0,0.051386,0.025466,0.00110168,0.0,0.0,0.5,1
5089.0,0.064018,0.043309,0.001461,0.0263,0.0274,0.4865,1
5090.0,0.059553,0.033749,0.00133244,0.029,0.0303,0.5075,1
5091.0,0.030562,0.016393,0.00040827,0.0,0.0,0.0,1
5092.0,0.032142,0.025718,0.00059149,0.0,0.0,0.0,1
5093.0,0.051031,0.033792,0.00121033,0.0244,0.0253,0.5,1
5094.0,0.031954,0.022027,0.00035842,0.0233,0.0241,0.0,1
5095.0,0.059213,0.038509,0.00140537,0.0139,0.0143,0.507,1
5096.0,0.06107,0.027909,0.00088129,0.0,0.0,0.5,1
5097.0,0.050067,0.027092,0.00126026,0.04,0.0213,0.5208,1
5098.0,0.05576,0.026506,0.00132091,0.0175,0.0182,0.5179,1
5099.0,0.044332,0.028258,0.00058645,0.0,0.0,0.0,1
5100.0,0.031643,0.025066,0.00047283,0.0211,0.0217,0.0,1
5101.0,0.066469,0.043186,0.00166037,0.0,0.0,0.5091,1
5102.0,0.027312,0.01838,0.00048216,0.0115,0.0118,0.0,1
5103.0,0.061967,0.030935,0.00086659,0.0164,0.0169,0.5,1
5104.0,0.047169,0.038139,0.00106233,0.0215,0.0222,0.4945,1
5105.0,0.044042,0.032564,0.00094485,0.0,0.0,0.0,1
5106.0,0.056785,0.024711,0.0018211,0.0625,0.0678,0.4833,1
5107.0,0.044441,0.030099,0.00089334,0.0,0.0,0.5,1
5108.0,0.061021,0.03239,0.00098382,0.0615,0.0667,0.5082,1
5109.0,0.043592,0.027724,0.00076184,0.0,0.0,0.0,1
5110.0,0.052632,0.02518,0.00112469,0.0149,0.0154,0.5152,1
5111.0,0.055954,0.034172,0.00111851,0.0667,0.0545,0.5179,1
5112.0,0.060536,0.038636,0.00141559,0.0441,0.0312,0.5231,1
5113.0,0.054856,0.028878,0.00150585,0.0172,0.0179,0.4912,1
5114.0,0.057964,0.038439,0.00155046,0.0156,0.0161,0.4921,1
5115.0,0.048222,0.028354,0.00122729,0.0,0.0,0.5,1
5116.0,0.045099,0.021411,0.00066662,0.0,0.0,0.0,1
5117.0,0.047904,0.030164,0.00144522,0.0,0.0,0.0,1
5118.0,0.058213,0.027193,0.00082389,0.0208,0.0217,0.5106,1
5119.0,0.04676,0.026011,0.00085161,0.0185,0.0192,0.4906,1
5120.0,0.0516,0.027099,0.00060085,0.0364,0.0385,0.5094,1
5121.0,0.054166,0.024027,0.00076694,0.0,0.0,0.0,1
5122.0,0.058027,0.027294,0.00102787,0.0667,0.0732,0.4762,1
5123.0,0.060064,0.023444,0.00082455,0.0,0.0,0.4872,1
5124.0,0.056413,0.02148,0.00069488,0.0217,0.0227,0.5111,1
5125.0,0.058838,0.029221,0.00097188,0.0312,0.0328,0.5,1
5126.0,0.073321,0.042712,0.00120592,0.0678,0.0741,0.5273,1
5127.0,0.05044,0.032245,0.0009417,0.0,0.0,0.5,1
5128.0,0.046739,0.027532,0.00094758,0.0,0.0,0.0,1
5129.0,0.069526,0.042384,0.0021092,0.0484,0.0517,0.5085,1
5130.0,0.03235,0.027037,0.00070604,0.0,0.0,0.0,1
5131.0,0.065396,0.034865,0.00138394,0.0,0.0,0.5098,1
5132.0,0.044745,0.025239,0.00109139,0.0,0.0,0.5,1
5133.0,0.057471,0.031104,0.00139346,0.082,0.0909,0.5,1
5134.0,0.04944,0.028308,0.00097118,0.0189,0.0196,0.5192,1
5135.0,0.030931,0.027329,0.00073284,0.0106,0.0109,0.0,1
5136.0,0.04654,0.034885,0.0014961,0.0566,0.0612,0.0,1
5137.0,0.033488,0.027393,0.0006622,0.0,0.0,0.0,1
5138.0,0.059243,0.025473,0.00112103,0.0444,0.0476,0.5349,1
5139.0,0.051496,0.032721,0.00108683,0.0127,0.013,0.0,1
5140.0,0.055724,0.030239,0.0011467,0.0,0.0,0.5,1
5141.0,0.064472,0.036687,0.00157743,0.0,0.0,0.5106,1
5142.0,0.046108,0.025724,0.0009071,0.0182,0.0189,0.5185,1
5143.0,0.058687,0.031245,0.00116868,0.04,0.0426,0.4792,1
5144.0,0.036058,0.027339,0.00073555,0.0,0.0,0.0,1
5145.0,0.046083,0.023529,0.00093716,0.0469,0.05,0.0,1
5146.0,0.045023,0.032013,0.0010047,0.0,0.0,0.5077,1
5147.0,0.046845,0.038312,0.00113477,0.0,0.0,0.0,1
5148.0,0.034349,0.021257,0.00053491,0.0,0.0,0.0,1
5149.0,0.05145,0.035477,0.00094248,0.0,0.0,0.0,1
5150.0,0.061411,0.032343,0.00106856,0.0,0.0,0.0,1
5151.0,0.038198,0.028673,0.00064869,0.0,0.0,0.0,1
5152.0,0.040235,0.026421,0.00079467,0.0,0.0,0.0,1
5153.0,0.056771,0.030417,0.00174419,0.011,0.0112,0.0,1
5154.0,0.061308,0.038995,0.0011738,0.0119,0.0122,0.506,1
5155.0,0.045718,0.031465,0.00101514,0.0169,0.0175,0.0,1
5156.0,0.034443,0.02299,0.00044006,0.0133,0.0137,0.0,1
5157.0,0.034701,0.02852,0.00086965,0.0,0.0,0.0,1
5158.0,0.031145,0.031173,0.00057379,0.0,0.0,0.0,1
5159.0,0.056486,0.03732,0.0013117,0.0377,0.04,0.5098,1
5160.0,0.03111,0.029296,0.00072645,0.0125,0.0128,0.0,1
5161.0,0.046054,0.027239,0.00105812,0.0508,0.0545,0.5179,1
5162.0,0.047327,0.029352,0.00109088,0.0,0.0,0.0,1
5163.0,0.046413,0.030851,0.00073726,0.0,0.0,0.0,1
5164.0,0.057273,0.042789,0.00146751,0.0,0.0,0.5,1
5165.0,0.04865,0.037912,0.0013963,0.0,0.0,0.0,1
5166.0,0.064833,0.032244,0.00169577,0.0222,0.0233,0.5,1
5167.0,0.03841,0.027786,0.00060515,0.0116,0.0119,0.0,1
5168.0,0.056253,0.031466,0.00106195,0.0294,0.0308,0.5152,1
5169.0,0.063227,0.052143,0.00229366,0.0449,0.0476,0.0,1
5170.0,0.03722,0.022616,0.0004839,0.0116,0.0119,0.0,1
5171.0,0.035897,0.01943,0.00053216,0.0,0.0,0.0,1
5172.0,0.04226,0.02459,0.00071585,0.011,0.0112,0.5111,1
5173.0,0.052809,0.033827,0.00099072,0.0128,0.0132,0.0,1
5174.0,0.049866,0.032389,0.00120283,0.025,0.026,0.5128,1
5175.0,0.051024,0.035445,0.00108874,0.0,0.0,0.5072,1
5176.0,0.0609,0.030453,0.00105278,0.0,0.0,0.0,1
5177.0,0.035937,0.02745,0.00059308,0.0,0.0,0.0,1
5178.0,0.028289,0.026118,0.00047149,0.0244,0.0253,0.0,1
5179.0,0.057299,0.025193,0.00099792,0.0448,0.0476,0.5,1
5180.0,0.034202,0.021049,0.00055783,0.0,0.0,0.0,1
5181.0,0.047823,0.032655,0.00123709,0.0,0.0,0.5,1
5182.0,0.063197,0.049418,0.00164704,0.0769,0.0704,0.4861,1
5183.0,0.049566,0.02893,0.0006024,0.0149,0.0154,0.0,1
5184.0,0.03838,0.02235,0.00063151,0.011,0.0112,0.0,1
5185.0,0.035073,0.026188,0.00062918,0.0,0.0,0.0,1
5186.0,0.03226,0.027366,0.00062858,0.0102,0.0104,0.0,1
5187.0,0.040822,0.03335,0.0008101,0.0,0.0,0.0,1
5188.0,0.046538,0.027612,0.00109348,0.0294,0.0308,0.5,1
5189.0,0.027977,0.020734,0.00057486,0.0,0.0,0.0,1
5190.0,0.031933,0.01835,0.00046013,0.0122,0.0125,0.0,1
5191.0,0.056515,0.037082,0.00143574,0.012,0.0123,0.5,1
5192.0,0.047952,0.033107,0.00105494,0.0,0.0,0.0,1
5193.0,0.042133,0.027299,0.00089545,0.0139,0.0143,0.0,1
5194.0,0.03159,0.018903,0.00040605,0.012,0.0123,0.0,1
5195.0,0.040829,0.024104,0.00055037,0.0282,0.0294,0.0,1
5196.0,0.051907,0.037552,0.00110235,0.0,0.0,0.0,1
5197.0,0.036485,0.026618,0.00061854,0.0,0.0,0.0,1
5198.0,0.050638,0.028344,0.00092768,0.0,0.0,0.0,1
5199.0,0.055559,0.029154,0.0007723,0.0,0.0,0.0,1
5200.0,0.051786,0.034937,0.00116379,0.0,0.0,0.0,1
5201.0,0.041663,0.028834,0.00120884,0.0,0.0,0.0,1
5202.0,0.063482,0.032351,0.00123662,0.0,0.0,0.0,1
5203.0,0.040437,0.026936,0.00070483,0.0119,0.0122,0.0,1
5204.0,0.057694,0.042144,0.00125795,0.0247,0.0256,0.0,1
5205.0,0.035161,0.024237,0.00048787,0.0,0.0,0.0,1
5206.0,0.04041,0.025813,0.00084757,0.0,0.0,0.0,1
5207.0,0.055566,0.029268,0.00130414,0.0455,0.0484,0.4921,1
5208.0,0.042737,0.033037,0.00116973,0.0,0.0,0.0,1
5209.0,0.039515,0.023236,0.00107467,0.0,0.0,0.0,1
5210.0,0.038242,0.026279,0.00070257,0.0,0.0,0.0,1
5211.0,0.048709,0.028034,0.00107359,0.0,0.0,0.5,1
5212.0,0.057634,0.028271,0.0008404,0.0,0.0,0.5,1
5213.0,0.058146,0.033373,0.0012531,0.0508,0.0364,0.5179,1
5214.0,0.035646,0.020334,0.00061441,0.0161,0.0167,0.0,1
5215.0,0.055642,0.027434,0.00083379,0.0345,0.0364,0.5179,1
5216.0,0.056003,0.026429,0.00064298,0.0172,0.0179,0.5088,1
5217.0,0.057299,0.029238,0.00083157,0.0732,0.0541,0.4737,1
5218.0,0.048121,0.035005,0.00121963,0.0106,0.0109,0.0,1
5219.0,0.033327,0.023551,0.00048315,0.0,0.0,0.0,1
5220.0,0.060428,0.036242,0.00102041,0.027,0.0282,0.5,1
5221.0,0.062571,0.027434,0.00172168,0.0976,0.1111,0.4865,1
5222.0,0.03602,0.027653,0.00077533,0.0,0.0,0.0,1
5223.0,0.041909,0.026281,0.00087508,0.0465,0.0494,0.5122,1
5224.0,0.035145,0.033261,0.00078721,0.0,0.0,0.0,1
5225.0,0.044353,0.023127,0.00163899,0.0,0.0,0.0,1
5226.0,0.060955,0.026959,0.00088323,0.0,0.0,0.5102,1
5227.0,0.037788,0.029509,0.00070352,0.0,0.0,0.0,1
5228.0,0.062828,0.029297,0.00091931,0.0377,0.04,0.5294,1
5229.0,0.052169,0.035749,0.00091931,0.0,0.0,0.0,1
5230.0,0.05225,0.035787,0.00155403,0.0,0.0,0.0,1
5231.0,0.042315,0.025451,0.00100147,0.0,0.0,0.0,1
5232.0,0.040107,0.027823,0.00059612,0.0,0.0,0.0,1
5233.0,0.070371,0.032607,0.00239454,0.0909,0.1026,0.475,1
5234.0,0.047597,0.021367,0.00110288,0.0,0.0,0.0,1
5235.0,0.049712,0.02841,0.00061863,0.0,0.0,0.5,1
5236.0,0.056748,0.03149,0.00122816,0.0,0.0,0.5,1
5237.0,0.043764,0.032603,0.00132127,0.0,0.0,0.0,1
5238.0,0.05309,0.033522,0.00145629,0.0132,0.0135,0.0,1
5239.0,0.038785,0.023177,0.00059214,0.0,0.0,0.0,1
5240.0,0.06369,0.037611,0.00130962,0.0303,0.0317,0.5,1
5241.0,0.064129,0.042305,0.00126878,0.0484,0.0517,0.5254,1
5242.0,0.053853,0.038383,0.00148618,0.0,0.0,0.0,1
5243.0,0.043202,0.029976,0.00084484,0.0,0.0,0.0,1
5244.0,0.047627,0.028824,0.00091403,0.0,0.0,0.5091,1
5245.0,0.033737,0.023159,0.00044632,0.0106,0.0109,0.0,1
5246.0,0.044507,0.021653,0.00088384,0.0,0.0,0.0,1
5247.0,0.065694,0.039671,0.00191891,0.0213,0.0222,0.5217,1
5248.0,0.035454,0.028449,0.00059914,0.0,0.0,0.0,1
5249.0,0.036323,0.028029,0.00074278,0.0233,0.0241,0.0,1
5250.0,0.054398,0.028372,0.00131624,0.0,0.0,0.5,1
5251.0,0.038545,0.020583,0.00039104,0.0294,0.0308,0.0,1
5252.0,0.049888,0.043596,0.00160712,0.0145,0.0149,0.5147,1
5253.0,0.049336,0.031931,0.00102732,0.0,0.0,0.0,1
5254.0,0.051656,0.028815,0.00134406,0.0,0.0,0.0,1
5255.0,0.050101,0.023122,0.00157325,0.0,0.0,0.0,1
5256.0,0.061929,0.037118,0.00132178,0.0179,0.0185,0.4909,1
5257.0,0.047198,0.035375,0.00101494,0.0,0.0,0.5062,1
5258.0,0.057566,0.032051,0.00117841,0.087,0.0976,0.4762,1
5259.0,0.044173,0.02084,0.00074597,0.0,0.0,0.0,1
5260.0,0.059847,0.030889,0.00141382,0.0455,0.0484,0.4762,1
5261.0,0.043068,0.035829,0.00101234,0.0,0.0,0.0,1
5262.0,0.048892,0.024365,0.00068762,0.0,0.0,0.0,1
5263.0,0.041547,0.032289,0.00088169,0.0,0.0,0.0,1
5264.0,0.049233,0.02769,0.00087182,0.0,0.0,0.0,1
5265.0,0.034906,0.025541,0.00067212,0.0267,0.0278,0.0,1
5266.0,0.053048,0.022839,0.00076186,0.0,0.0,0.5088,1
5267.0,0.056243,0.028318,0.00183421,0.0,0.0,0.0,1
5268.0,0.056652,0.0423,0.00154611,0.0,0.0,0.5,1
5269.0,0.044671,0.032355,0.00074915,0.0,0.0,0.0,1
5270.0,0.045099,0.025058,0.00072467,0.0,0.0,0.0,1
5271.0,0.073257,0.044862,0.00159903,0.0182,0.0189,0.5185,1
5272.0,0.044752,0.027239,0.00104673,0.0192,0.02,0.4902,1
5273.0,0.049887,0.029978,0.00097995,0.0,0.0,0.0,1
5274.0,0.05074,0.025314,0.00090688,0.0164,0.0169,0.0,1
5275.0,0.061021,0.030655,0.00219211,0.0123,0.0127,0.0,1
5276.0,0.053091,0.031937,0.00082348,0.0122,0.0125,0.0,1
5277.0,0.045516,0.029938,0.00107256,0.0,0.0,0.0,1
5278.0,0.037624,0.022305,0.00059532,0.0,0.0,0.0,1
5279.0,0.047245,0.03311,0.00089325,0.0,0.0,0.0,1
5280.0,0.04072,0.028034,0.00096246,0.0145,0.0149,0.0,1
5281.0,0.047456,0.02574,0.00076703,0.0,0.0,0.0,1
5282.0,0.066227,0.037016,0.0017112,0.0185,0.0192,0.5094,1
5283.0,0.048318,0.025384,0.00081861,0.0116,0.0119,0.5059,1
5284.0,0.050728,0.028088,0.00123676,0.0,0.0,0.5,1
5285.0,0.059364,0.033757,0.00147563,0.0217,0.0227,0.4889,1
5286.0,0.049008,0.025535,0.0010613,0.0225,0.0233,0.0,1
5287.0,0.053487,0.024163,0.00103747,0.0,0.0,0.5102,1
5288.0,0.060689,0.027154,0.0010904,0.05,0.0541,0.4737,1
5289.0,0.046736,0.020436,0.00131282,0.0,0.0,0.0,1
5290.0,0.056295,0.031459,0.00089973,0.0,0.0,0.5,1
5291.0,0.050466,0.033061,0.00159426,0.0,0.0,0.0,1
5292.0,0.064078,0.044422,0.00194184,0.0345,0.0364,0.4821,1
5293.0,0.044511,0.031346,0.00075996,0.0,0.0,0.0,1
5294.0,0.056123,0.02593,0.00123577,0.0294,0.0308,0.4848,1
5295.0,0.073356,0.036552,0.0021053,0.0,0.0,0.5079,1
5296.0,0.04925,0.024952,0.00160544,0.0,0.0,0.0,1
5297.0,0.053755,0.034233,0.00089017,0.0,0.0,0.0,1
5298.0,0.037883,0.021982,0.00081338,0.0,0.0,0.0,1
5299.0,0.046751,0.031156,0.00123971,0.0172,0.0179,0.0,1
5300.0,0.048686,0.02803,0.00121658,0.0114,0.0116,0.0,1
5301.0,0.0445,0.028834,0.00089873,0.0,0.0,0.0,1
5302.0,0.049301,0.036587,0.00172718,0.0,0.0,0.0,1
5303.0,0.061706,0.043136,0.00181474,0.026,0.027,0.4933,1
5304.0,0.054629,0.029736,0.00161848,0.0233,0.0241,0.5,1
5305.0,0.06221,0.029113,0.00131095,0.0676,0.0441,0.4783,1
5306.0,0.046427,0.02512,0.00098575,0.0,0.0,0.5,1
5307.0,0.034268,0.021853,0.00078499,0.0,0.0,0.0,1
5308.0,0.041136,0.025122,0.0009354,0.0,0.0,0.0,1
5309.0,0.038773,0.020653,0.00082543,0.0,0.0,0.0,1
5310.0,0.050183,0.032232,0.00191293,0.0,0.0,0.0,1
5311.0,0.041126,0.022113,0.00070331,0.0,0.0,0.0,1
5312.0,0.050158,0.033045,0.00122853,0.0,0.0,0.0,1
5313.0,0.060766,0.041484,0.00135012,0.0164,0.0169,0.5,1
5314.0,0.041305,0.020378,0.0005552,0.0,0.0,0.0,1
5315.0,0.052104,0.033953,0.00117142,0.0,0.0,0.0,1
5316.0,0.053967,0.030286,0.00116667,0.0,0.0,0.5057,1
5317.0,0.046141,0.030401,0.0010003,0.0,0.0,0.0,1
5318.0,0.053748,0.02827,0.00119127,0.0,0.0,0.5106,1
5319.0,0.054012,0.033059,0.00173737,0.0,0.0,0.0,1
5320.0,0.066285,0.032608,0.00179623,0.0238,0.025,0.5122,1
5321.0,0.039156,0.016995,0.00043215,0.0103,0.0105,0.0,1
5322.0,0.049889,0.033734,0.00118906,0.0,0.0,0.5063,1
5323.0,0.038468,0.019972,0.00068261,0.0,0.0,0.0,1
5324.0,0.05465,0.02984,0.00133434,0.0,0.0,0.5063,1
5325.0,0.038152,0.029998,0.00084414,0.0,0.0,0.0,1
5326.0,0.040621,0.028895,0.00097204,0.0,0.0,0.0,1
5327.0,0.056933,0.034829,0.00112162,0.0508,0.0545,0.5,1
5328.0,0.052824,0.035054,0.0011252,0.0,0.0,0.5079,1
5329.0,0.043168,0.025643,0.00097769,0.0,0.0,0.0,1
5330.0,0.052238,0.030015,0.00146563,0.0,0.0,0.0,1
5331.0,0.062287,0.03542,0.00121866,0.0,0.0,0.0,1
5332.0,0.045699,0.035325,0.00079869,0.0,0.0,0.506,1
5333.0,0.049881,0.019899,0.00081943,0.023,0.0238,0.0,1
5334.0,0.056167,0.034037,0.00120895,0.0,0.0,0.0,1
5335.0,0.056451,0.033416,0.00123271,0.0,0.0,0.0,1
5336.0,0.052339,0.031148,0.0012749,0.0,0.0,0.0,1
5337.0,0.037313,0.023736,0.00054803,0.0,0.0,0.0,1
5338.0,0.054862,0.028868,0.00146216,0.0299,0.0312,0.5077,1
5339.0,0.055473,0.037925,0.00137288,0.0,0.0,0.0,1
5340.0,0.04611,0.026176,0.0010897,0.0,0.0,0.0,1
5341.0,0.044568,0.026004,0.0009622,0.0,0.0,0.0,1
5342.0,0.050715,0.032418,0.00159653,0.0,0.0,0.0,1
5343.0,0.057753,0.043851,0.00119083,0.0,0.0,0.0,1
5344.0,0.053553,0.03109,0.00106693,0.0,0.0,0.5067,1
5345.0,0.038106,0.025371,0.00071888,0.0,0.0,0.0,1
5346.0,0.049506,0.027911,0.00132562,0.0119,0.0122,0.494,1
5347.0,0.063565,0.0247,0.00095644,0.0588,0.0213,0.5417,1
5348.0,0.05054,0.030589,0.00118044,0.0,0.0,0.0,1
5349.0,0.044897,0.030856,0.0008563,0.0,0.0,0.0,1
5350.0,0.058214,0.026861,0.00138353,0.0429,0.0455,0.4925,1
5351.0,0.039339,0.02188,0.0007145,0.0,0.0,0.0,1
5352.0,0.045006,0.032838,0.00081881,0.0,0.0,0.0,1
5353.0,0.032173,0.023671,0.00045994,0.0,0.0,0.0,1
5354.0,0.048915,0.025622,0.00113633,0.0225,0.0233,0.0,1
5355.0,0.044779,0.034615,0.00120819,0.0,0.0,0.0,1
5356.0,0.051432,0.023916,0.00132037,0.0,0.0,0.0,1
5357.0,0.046746,0.02708,0.0008613,0.0361,0.038,0.0,1
5358.0,0.039423,0.029181,0.00071769,0.0,0.0,0.0,1
5359.0,0.045453,0.027237,0.00164931,0.0,0.0,0.0,1
5360.0,0.047623,0.030961,0.00141124,0.0,0.0,0.0,1
5361.0,0.049518,0.025652,0.00118968,0.0377,0.04,0.4902,1
5362.0,0.036719,0.032046,0.00096194,0.0,0.0,0.0,1
5363.0,0.039497,0.024897,0.00075516,0.0,0.0,0.0,1
5364.0,0.034532,0.01718,0.00066495,0.03,0.0312,0.0,1
5365.0,0.046346,0.022053,0.00117175,0.0435,0.046,0.0,1
5366.0,0.038169,0.023813,0.00067408,0.011,0.0112,0.0,1
5367.0,0.048795,0.033169,0.00184658,0.0235,0.0244,0.506,1
5368.0,0.050376,0.024231,0.00080517,0.0,0.0,0.507,1
5369.0,0.050073,0.034675,0.00179983,0.0161,0.0167,0.0,1
5370.0,0.041171,0.022095,0.00077748,0.0,0.0,0.0,1
5371.0,0.065337,0.039343,0.00138252,0.0,0.0,0.5116,1
5372.0,0.039506,0.02145,0.00059793,0.0,0.0,0.0,1
5373.0,0.033089,0.020646,0.00077737,0.027,0.0282,0.0,1
5374.0,0.056725,0.026568,0.00176534,0.0147,0.0152,0.0,1
5375.0,0.042287,0.018742,0.00122363,0.0,0.0,0.0,1
5376.0,0.036759,0.021211,0.00051622,0.0,0.0,0.0,1
5377.0,0.04791,0.02606,0.00120307,0.0,0.0,0.0,1
5378.0,0.034469,0.01998,0.00055023,0.01,0.0102,0.0,1
5379.0,0.038523,0.024926,0.00079156,0.0,0.0,0.0,1
5380.0,0.057219,0.033579,0.00146015,0.0,0.0,0.5,1
5381.0,0.064061,0.027578,0.00135427,0.0253,0.0263,0.5065,1
5382.0,0.062806,0.040052,0.00166754,0.0339,0.0357,0.4912,1
5383.0,0.053015,0.021693,0.00083622,0.0222,0.0233,0.5,1
5384.0,0.046986,0.026205,0.00081583,0.012,0.0123,0.0,1
5385.0,0.047808,0.02336,0.0007249,0.0,0.0,0.5,1
5386.0,0.053361,0.037114,0.00100341,0.0185,0.0192,0.0,1
5387.0,0.030349,0.01827,0.00053932,0.0606,0.0543,0.0,1
5388.0,0.038074,0.028501,0.00075782,0.0278,0.029,0.0,1
5389.0,0.039601,0.01767,0.00074178,0.0,0.0,0.0,1
5390.0,0.060703,0.026714,0.00136229,0.0143,0.0147,0.4928,1
5391.0,0.057249,0.019766,0.00082977,0.026,0.027,0.5067,1
5392.0,0.043078,0.027545,0.00093115,0.0,0.0,0.0,1
5393.0,0.052656,0.028708,0.0015248,0.0159,0.0164,0.0,1
5394.0,0.036513,0.015182,0.00084731,0.0101,0.0103,0.0,1
5395.0,0.044332,0.021937,0.00085315,0.0,0.0,0.0,1
5396.0,0.043779,0.024786,0.00122008,0.0,0.0,0.0,1
5397.0,0.043129,0.026986,0.00107076,0.0,0.0,0.0,1
5398.0,0.048504,0.029714,0.00118794,0.0,0.0,0.0,1
5399.0,0.033213,0.021352,0.00086684,0.0,0.0,0.0,1
5400.0,0.055613,0.025714,0.00087993,0.0159,0.0164,0.5161,1
5401.0,0.042865,0.019772,0.00133268,0.0,0.0,0.0,1
5402.0,0.061738,0.031963,0.00144122,0.0476,0.0508,0.5,1
5403.0,0.041005,0.019611,0.00101856,0.0,0.0,0.0,1
5404.0,0.059776,0.029934,0.0011083,0.0465,0.05,0.5122,1
5405.0,0.036348,0.013947,0.00070371,0.0106,0.0109,0.0,1
5406.0,0.040562,0.022077,0.00107293,0.0,0.0,0.0,1
5407.0,0.052011,0.028278,0.00160022,0.0,0.0,0.5082,1
5408.0,0.061389,0.025082,0.00153631,0.0488,0.0526,0.5128,1
5409.0,0.042886,0.017844,0.0011382,0.0,0.0,0.0,1
5410.0,0.052796,0.02152,0.00082769,0.0,0.0,0.5106,1
5411.0,0.040963,0.024967,0.0008456,0.0,0.0,0.0,1
5412.0,0.04006,0.022653,0.00094531,0.0,0.0,0.0,1
5413.0,0.046072,0.0174,0.00152061,0.0,0.0,0.0,1
5414.0,0.044791,0.02333,0.00125621,0.0,0.0,0.0,1
5415.0,0.048859,0.022553,0.0009137,0.0137,0.0141,0.5,1
5416.0,0.047788,0.02444,0.00124107,0.0,0.0,0.0,1
5417.0,0.054886,0.025742,0.00110978,0.0135,0.0139,0.0,1
5418.0,0.04107,0.016863,0.00093338,0.0,0.0,0.0,1
5419.0,0.04721,0.031228,0.00097227,0.0,0.0,0.0,1
5420.0,0.037697,0.019697,0.00046096,0.0,0.0,0.0,1
5421.0,0.03494,0.019672,0.0003705,0.0128,0.0132,0.0,1
5422.0,0.034713,0.026611,0.000968,0.0,0.0,0.0,1
5423.0,0.040815,0.025767,0.00084328,0.0,0.0,0.0,1
5424.0,0.046116,0.019413,0.00071291,0.0,0.0,0.5,1
5425.0,0.054289,0.020589,0.00067652,0.0417,0.0441,0.4928,1
5426.0,0.040883,0.017441,0.00099012,0.0,0.0,0.0,1
5427.0,0.038355,0.025466,0.00099879,0.0,0.0,0.0,1
5428.0,0.036101,0.015942,0.00060006,0.0,0.0,0.0,1
5429.0,0.040231,0.025679,0.00074039,0.0,0.0,0.5054,1
5430.0,0.036832,0.015785,0.00067202,0.0,0.0,0.0,1
5431.0,0.043757,0.028298,0.00092986,0.0,0.0,0.0,1
5432.0,0.042255,0.018024,0.00078771,0.0,0.0,0.0,1
5433.0,0.052472,0.026623,0.00131149,0.05,0.0536,0.4912,1
5434.0,0.04382,0.015655,0.00068095,0.0,0.0,0.0,1
5435.0,0.041677,0.023255,0.00106592,0.0,0.0,0.0,1
5436.0,0.058115,0.032766,0.00133062,0.0506,0.0541,0.52,1
5437.0,0.043156,0.028548,0.00089898,0.0,0.0,0.0,1
5438.0,0.045988,0.019078,0.00116515,0.0244,0.0253,0.0,1
5439.0,0.059618,0.03696,0.00128306,0.0317,0.0333,0.5082,1
5440.0,0.045422,0.025425,0.00094308,0.0,0.0,0.0,1
5441.0,0.03115,0.013823,0.00030847,0.0,0.0,0.0,1
5442.0,0.056412,0.02642,0.00121981,0.0339,0.0357,0.4912,1
5443.0,0.056516,0.027087,0.00142646,0.0658,0.0571,0.493,1
5444.0,0.05165,0.021364,0.00124065,0.0,0.0,0.5,1
5445.0,0.047631,0.022896,0.00116605,0.0,0.0,0.0,1
5446.0,0.054062,0.02677,0.00148684,0.0357,0.0377,0.5,1
5447.0,0.04892,0.024913,0.00135824,0.0484,0.0517,0.5085,1
